,review_text,review_date,review_title,review_stars,product_category
124,"Das Design der Kopfhörer muss man durchaus mögen. Mir persönlich gefallen die kleineren besser welche im Ohr verschwinden. Insgesamt haben diese Kopfhörer einen guten Tragekomfort. Sie lassen sich mit meinen ""dicken"" Fingern nur relativ schwer aus ihrer Hülle fummeln weil sie recht weit drinnen stecken.Die Bedienung über Touch halte ich ebenso für sehr fragwürdig. Man zaubert einen Befehl bei der kleinsten Berührung daher auch wenn man es gerade nicht möchte und mit Handschuhen ist man wiederrum aufgeschmissen da sie sich nicht bedienen lassen. Da gehören für mich einfache Druckknöpfe hin. Die gehen immer und nur dann wenn man es wirklich will und es hat den Effekt das man eine haptische Rückmeldung hat.Dafür ist aber der Sound, wie von JBL gewohnt, sehr gut und ausgewogen und vorallem recht basslastig. Die Bluetoothverbindung ist sofort da und hält sich auch verhältnismäßig weit.Was wiederrum nicht so toll ist, ist die Umschaltung zwischen Noise Cancelling und Hear Through. Da konnte ich bisher keinen signifikanten Unterschied feststellen. Und dabei ist es in keiner der beiden Einstellungen besonders gut. Weder werden Geräusche besonders gut unterdrückt oder durchgelassen.",Reviewed in Germany on 10 May 2023,NULL,4.0 out of 5 stars,electronics
125,"Ich bin absolut begeistert von den Kopfhörern. Vor etwas mehr als zwei Wochen habe ich sie mir geholt und trage sie täglich im Alltag. Ich nutze sie auch gerne beim Sport und für Telefonate.Der Akku hält lange durch und sie sitzen perfekt, nichts rutscht heraus. Das war bei anderen Kopfhörern oft ein Problem für mich. Selbst wenn ich in der Wohnung herumlaufe, habe ich keinerlei Probleme mit Verbindungsabbrüchen.Diese Kopfhörer sind genau das, wonach ich lange gesucht habe.kann ich mit gutem gewissen weiterempfehlen!",Reviewed in Germany on 9 June 2023,NULL,5.0 out of 5 stars,electronics
126,"Se trata de unos auriculares inalámbricos de botón de la marca JBL.Vienen en una caja de cartón muy bien cuidada con el nombre de la marca y el modelo de los auriculares, dentro perfectamente embalados para que no sufran en el transporte, trae:1. La base de carga en color azul.2. Los auriculares de botón en color azul.3. Dos almohadillas de repuesto, más las puestas.4. Un pequeño cable de carga tipo C., no incorpora cargador.5. Un manual de usuario que, incluye el español.Tanto la base de carga como los auriculares muy elegantes y bonitos, en ambos llevan puestos el nombre de la marca en relieve, que le da un toque de excelente presencia.Nada más sacar los auriculares de la caja, se conectan ellos solo al bluetooth del móvil, solo tienes que vincularlos y ya están listo para funcionar.Pero lo ideal es bajarse la APP de la marca denominada JBL Headphones, esta también detecta el modelo rápido y desde aquí puedes configurar los auriculares a tu gusto, Cancelación de ruido, el sonido bien poner lo predeterminados o personalizar, puedes poner el indicar de voz en español, buscar los auriculares, cambiar y poner las acciones de cada auricular, diferentes en ambos (pausar y reanudar música, canción siguiente o anterior, subir y bajar volumen etc., aunque no es de las mejores APP, que he visto, me ha gustado.Puedes recibir, colgar y rechazar llamadas, las llamadas se escuchan fuertes y claras, tanto el locutor como el interlocutor.La cancelación de ruido es bastante buena, se escucha muy poco el sonido ambiente, sin música, con música nada.El sonido es el que se espera de la marca, buenos agudos y bajos y excelentes graves, no son muy contundentes, pero se notan bien.La sujeción en el pabellón auricular, es bastante bueno y son muy cómodos de llevar.Unos auriculares, con una muy buena calidad, bonitos y elegantes, con buen sonido y con un precio creo muy competitivo.Me han gustado y los recomiendo.",Reviewed in Spain on 30 May 2023,NULL,5.0 out of 5 stars,electronics
127,"Son unos auriculares intraurales en color azul, de la marca JBL incluyen 4 micrófonos para las llamadas y se puede configurar cuanto escuchas de tu voz mediante la tecnología VoiceAware, la cancelación de ruido está bastante acertada también.Destacan por la potencia en los sonidos graves, agudos y bajos son correctos, la duración de la batería también me ha gustado ya que son 48h (12h auriculares y 36h batería), como detalle importante es que son resistentes al agua y polvo, pero cumple solo el estándar IP54, no son sumergibles ni nada parecido, pequeños salpicones y sudor, más allá de eso se acabarán dañando.El estuche es de tacto gomoso tipo silicona con la marca serigrafiada, respecto a los auriculares son cómodos pero para mi gusto el diseño es algo rectangular, dispone de una APP para personalizar todos los ajustes de forma sencillaEs compatible con Bluetooth 5.3 y junto a los auriculares se incluye el cable de carga USB-C, varias almohadillas de silicona para adaptarse correctamente a los diferentes tamaños de oído, el manual y el estuche de carga.Me parecen unos auriculares de una gama media-alta con buenas prestaciones y un precio equilibrado, buenos auriculares sin tener que hacer un gasto muy elevado.Espero que te haya sido útil mi opinión. Muchas gracias por leerme. 👍😉",Reviewed in Spain on 4 June 2023,NULL,4.0 out of 5 stars,electronics
128,"Ich finde diese Kopfhörer der Marke JBL ganz gut, denn die Kopfhörer passen gut und man kann sie auch beim Joggen gut nutzen. Dabei muss ich sagen, dass die Kopfhörer mich vor allem beim Sound überzeugt haben. Man hat hier ein gutes Sound verhältnis, das heißt die Töne und der Bass in Kombination passen hierbei ganz gut. Dabei fand ich es vor allem toll, dass die Kopfhörer eine sehr lange akkutdauer haben, was ich als wichtig und praktisch empfinde. Auch die Noise cancelling Funktion fand ich insgesamt ganz angemessen. Ich bin damit zufrieden und nutze sie auch gerne.",Reviewed in Germany on 1 June 2023,NULL,5.0 out of 5 stars,electronics
129,"Ich bin von den JBL Tune Beam Kopfhörern begeistert. Die Installation war so einfach, dass ich selbst überrascht war. Anschalten, auf dem Handy die Verbindung bestätigen und schon kann es losgehen. Der Klang ist einwandfrei. Beim telefonieren gab es keinerlei Probleme, mein Gesprächspartner hatte mich super verstanden.Die Akkus halten entsprechend lange (48 Stunden) und durch die Schnellladefunktion hat man die Kopfhörer auch schnell wieder einsatzfähig. Ich bin begeistert.Einfach top 👍",Reviewed in Germany on 4 June 2023,NULL,5.0 out of 5 stars,electronics
130,"Ich finde diese wasserresistenten Kopfhörer mit Noise Cancelling Funktion insgesamt ganz gut, denn die Kopfhörer haben einen guten Klang und sind auch relativ kompakt. Die Marke JBL ist ja auch dafür bekannt, dass sie gute Kopfhörer herausbringen, so dass ich damit auch zufrieden bin. Auch mit der Akku Dauer macht man hier nicht viel verkehrt. Von der Größe der Kopfhörer waren sie mir passen, obwohl ich kleine Ohren habe. Daher bin ich natürlich sehr zufrieden, dass ich diese Kopfhörer ohne Probleme auch langfristig bequem tragen konnte.",Reviewed in Germany 🇩🇪 on 1 June 2023,NULL,5.0 out of 5 stars,electronics
131,"📑 Produkt:JBL Tune Flex TWS – wasserdichte, True-Wireless In-Ear-Kopfhörer mit Noise-Cancelling in Schwarz – Mit bis zu 32 h Musikwiedergabe📘 Das Produkt wurde mir im Rahmen des Vine Programms zur Verfügung gestellt. Über eine nützliche Bewertung würde ich mich freuen.📦 Versand und Umfang:Die Kopfhörer wurde mir schnell geliefert. Sie kommen in einer kleinen Verpackung mit allen Infos darauf. Darin sind die Kopfhörer, ein Case mit Ladefunktion, ein Ladekabel, verschiedene Aufsätze und eine Anleitung.💪 Review:Schon beim Auspacken, ist mir das gute Verpackungsdesign aufgefallen. Die Verarbeitung ist super und ich konnte nichts schlechtes feststellen. Das sollte man auch bei solch einem Preis erwarten. Das Case ist schon klein und passt super in die Hosentasche. Für die Kopfhörer sind einige Aufsätze dabei, sollte also eigentlich bei jedem Ohr was passen. Bei mir sind die Aufsätze, die am Anfang drauf sind, am besten. Ich habe aber allgemein das Problem, In-Ear Kopfhörer halten nicht so gut bei mir. Bei diesen war es ganz ok und sind auch nicht verrutscht. Auch merkt man sie fast gar nicht und sind sehr angenehm zu Tragen.Nun zum Soundtest. Erst habe ich die Kopfhörer ohne App getestet. Die Verbindung wurde ohne Probleme hergestellt und ist auch über dem gesamtem Test stabil geblieben. Der Sound war ganz gut, aber nicht perfekt. Aber das kann man dann ja alles in der App einstellen. Also habe ich die App installiert. Die App ist super aufgebaut. Dort kann man dann alles feiner einstellen. Dann war auch der Sound sehr gut und hat mir gefallen. Man kann dann zum Beispiel auch den Akkustand beider Kopfhörer und des Cases sehen.Nun zu meinem Kritikpunkt. Bei mir hat das Noise-Cancelling nicht gut funktioniert. Ich habe fast keinen Unterschied gehört. Nun ist die Frage, ob es daran liegt, dass In-Ear Kopfhörer bei mir nicht so gut halten oder es allgemein nicht gut funktioniert. Deswegen nur ein Stern Abzug.✅ Pro:- Hochwertig verarbeitet- Sehr angenehm zu tragen- Gute App- Guter Sound❎ Contra:- Noise-Cancelling hat bei mir nicht gut funktioniert📊 Fazit:Super Sound. Passen bei mir nicht so gut und Noise-Cancelling war schlecht",Reviewed in Germany 🇩🇪 on 24 November 2022,NULL,4.0 out of 5 stars,electronics
132,"In Summe gefallen mir die JBL Tune Flex TWS Kopfhörer sehr gut.Die Verarbeitung ist Spitze und in Schwarz sehen sie richtig edel aus.Das Ladecase funktioniert prima, ist kompakt und super handlich.Wer aber dickere Finger hat, für den wird es mal wieder recht fummelig die Hörer aus dem Case zu bekommen.Die Bluetoothverbindung klappt sofort und ist sehr stabil, getestet mit einem Sony Xperia, eine Samsung Galaxy und einem Win 11 Laptop.Die JBL-App habe ich nicht genutzt. Ich nutze solche Ohrstöpsel meist auf mehreren Endgeräten und die Administration sämtlicher Spezialapps ist mir zu nervig/lästig.Aber auch ohne App lassen sie sich sehr gut bedienen und nutzen. Soweit läuft dann auch alles recht intuitiv.Über Antippen lassen sich die Funktionen anwählen und die englische Stimmausgabe sagt einem ob man gerade z.B. das Noise Cancelling aktiviert hat.Die beiliegende Betriebsanleitung finde ich jedoch Mist. Alles viel zu klein, selbst mit guten Augen ist das eine Zumutung und das obwohl man es im Heft platztechnisch größer darstellen könnte.Der Tragekomfort ist hervorragend, ich mag diese nicht hermetisch abschließenden Designs. Sie passen sehr gut und sitzen ausreichend fest ohne nach einigen Stunden zu drücken.Es gibt zwar beiliegende Silikonstöpsel mit denen man sie hermetisch kriegt, aber diese nutze ich nicht da ich das abgeschottete, dumpfe Tragegefühl dabei nicht mag.Vom Sound her sind sie sehr gut, recht geringes Rauschniveau und schön klar.Ein ""berauschendes Klangerlebnis"" hatte ich jetzt bisher nicht, dafür aber guten, verlässlichen Klang. Bässe sind OK für die Baugröße aber halt auch eher Klassentypisch.Die integrierten Mikrofone arbeiten recht gut, kann man auch mal für ein Webmeeting o.ä. nutzen. Zwar nicht auf Dauer aber sehr gut für immer mal wieder.Etwas enttäuscht war ich allerdings vom Active Noise Cancelling (ANC)... ja, es tut sich irgendetwas, aber so wirklich als ""cancelling"" würde ich es nicht beschreiben.Eigentlich wäre ANC m.E. ein klares Argument für diese Ohrhörer. Aber so heben sie sich nicht mehr so richtig von anderen Produkten ab.Wer die Hörer also kauft in der Hoffnung sauberes ANC zu erhalten wird sicherlich ebenfalls etwas enttäuscht sein.Mit den Silikonstöpseln wird es etwas besser, aber ich schätze mal das liegt einfach nur an der allgemein größeren Dämpfung der Außengeräusche durch die hermetische Abschottung.In Summe dennoch sehr gute kabellose in-ears in Spitzenqualität mit einem genialen Ladecase, super transportabel und zuverlässig.Leider mit etwas Schwächen beim ANC.Wären sie ohne ANC beworben worden, so hätte ich 5 Sterne vergeben, somit also solide 3.5 Sterne (und damit aufgerundet 4).",Reviewed in Germany 🇩🇪 on 31 October 2022,NULL,4.0 out of 5 stars,electronics
133,"Hemos recibido estos auriculares inalámbricos de la marca JBL, en concreto el modelo JBL Quantum Air TWS que en el momento de la reseña marcan un precio de 99.99 euros.JBL siempre se ha caracterizado por su calidad tanto en materiales, acabados como en sonido, donde tiene muy buenos resultados y también en auriculares tipo diadema de gaming...La cuestión es que en este caso el precio inicial de estos auriculares, que no sabemos si más adelante tendrán algún tipo de rebaja... me parece algo elevado.Son auriculares de tipo botón, que como siempre digo cuestión de gustos, porque a mi oreja en concreto le quedan mucho mejor los de tipo bastón que no se me caen. Estos me resultan menos cómodos, que no quiere decir que sea así para todo el mundo.La conexión por bluetooth es rápida y sencilla, el diseño es muy muy bonito, en color azul y con una estética mejorada respecto a otros que han salido al mismo tiempo y que parecen más desfasados.Para usarlos con el móvil están muy bien, tienen control táctil, a diferencia de otros que no lo tienen y se carga en 2 horas... la duración de la batería está súper bien. Recomendables.",Reviewed in Spain 🇪🇸 on 30 May 2023,NULL,4.0 out of 5 stars,electronics
134,"Zum absoluten Negativpunkt: das Active Noise Cancelling ist quasi nicht vorhanden. Ich habe hochwertige (und hochpreisige) Wireless-InEars, die dieses Feature beeindruckend umsetzen können. Auch OverEars, die mich immer wieder beeindrucken. Diese Kopfhörer machen akustisch mit und ohne Noise Cancelling keinen merklichen Unterschied. Dafür gibt es auch direkt den Punktabzug.Klanglich sind die Kopfhörer dafür gar nicht schlecht! Sie kommen natürlich nicht ganz an Spitzenkopfhörer heran, aber es lässt sich durchaus gut hören - ganz unabhängig von der Musikrichtung. Mit den mitgelieferten, abschließenden Aufsätzen lässt sich auch neben Pegel auch Volumen erzeugen - aber selbst ohne abschließende Aufsätze ist der Klang beeindruckend gut. Innerhalb der App für die Kopfhörer lässt sich der Betriebsmodus passend einstellen - und hier passt die stark abweichende Soundeinstellung wirklich gut!Der Akkubetrieb ist überaus lang. Ich nutze die Kopfhörer regelmäßig zum Telefonieren im Auto (dann allerdings nur einen von beiden) und gelegentlich beim Sport. Bis der erste Balken der Ladeschale verschwindet dauert schon eine ganze Weile!Die Freisprecheinrichtung klappt gut. Im Vergleich zu vielen bisher getesteten Kopfhörern ist das Verständnis für beide Seiten gut, wenn auch nicht perfekt für die gegenüberliegende Seite. Aber auch längere Gespräche während der Autofahrt wurden vom Gegenüber nicht als unangenehm empfunden. Top!Fazit: ohne Noisecancelling Werbung hätte ich die Kopfhörer womöglich etwas teuer empfunden - für einen guten Klang und einer Markenfirma hätte ich mich aber sicherlich sonst nicht dazu bewogen einen Punkt abzuziehen. Ein Feature allerdings zu bewerben, was de facto nicht nachvollziehbar messbar ist, finde ich unangebracht. Dafür gibt es einen Punkt Abzug. Schade, sonst sind sie wirklich angenehm zu Tragen und klanglich auch nicht schlecht.",Reviewed in Germany 🇩🇪 on 24 November 2022,NULL,4.0 out of 5 stars,electronics
135,"Also die “JBL Tune Flex TWS” sind klangtechnisch wirklich fabelhaft. Egal ob man mit Ihnen telefoniert, Musik genießt, ein Hörbuch hört oder was auch immer … sie erledigen souverän den Dienst und das mit einer super Akkulaufzeit. Der JBL Pure Bass Sound ist bemerkenswert denn dieser kommt wirklich “satt” rüber. Doch auch die Höhen und der Mittler Bereich werden gut bedient. Soundtechnisch also sehr ausgewogen. Um das bestmögliche (Sound-)Erlebnis hier zu erhalten, empfehle ich die Nutzung der zugehörigen App. Man muss sich nirgends registrieren, sondern einfach die In-Ear-Kopfhörer auf dem Handy hinterlegen und das wars. Gut in meinem Fall wurde auch gleich ein Update (für die Kopfhörer) angezeigt, welches echt sehr lange gebracht hat, statte 10 Minuten wurden es letztlich. Die App ist intuitiv und bietet diverse Einstellungsmöglichkeiten an u.a. den Equalizer mit vordefinierten Profilen, Gestensteuerung (diese können sogar angepasst werden), Finde meine Kopfhörer und einiges mehr. Im punkto Ergonomie bzw. Tragekomfort finde ich die Kopfhörer etwas anstrengend. Ich habe die beiliegenden Ohrstöpsel durchprobiert aber für ein dauerhaftes (angenehmes) Tragen habe ich nicht das passende Zubehör gefunden. Ich muss aber auch sagen das ich meistens Over-Ear-Kopfhörer trage da ich viel im Office bin und diese dann, auf Dauer, viel angenehmer sind. Außerdem bemängle ich etwas die Aktive Geräuschunterdrückung (ANC) denn ich finde die Hintergrundgeräusche werden stellenweise schlecht unterdrückt. Als Referenzgeräte habe ich hier In-Ears von Jabra und Over-Ears von Bose welche beide - gefühlt - um Lengen besser und zuverlässiger Filtern. Das ist jetzt aber meckern auf hohem Niveau und Preistechnisch wären hier auch einige Unterschiede, die ich berücksichtigen muss.  Alles in allem finde ich die Kopfhörer hier sehr gelungen aber mit kleinen Abzügen. Als VINE-Stimme konnte ich ein Exemplar hiervon kostenfrei Ausprobieren.",Reviewed in Germany 🇩🇪 on 14 November 2022,NULL,4.0 out of 5 stars,electronics
136,"Was diese In-Ears von anderen „normalen“ (und damit meine ich Kopfhörer die nicht beanspruchen zur High-End-Class zu gehören) unterscheidet, ist die Noise-Cancelling-Funktion und die Möglichkeit sie über eine App zu steuern/einzustellen.Sobald sie in die Nähe meines Smartphones kamen, erkannte es sie und wollte sich verbinden, sowie die App herunterladen. Da braucht man also nicht lange zu suchen, das passiert alles von allein. Die Installation braucht keine Minute, das vorgeschlagene Update war jedoch groß und brauchte gute 7 Minuten.Es sind winzig kleine, „offene“ Ohrstöpsel montiert, 3 weitere Größen „abdichtende“ liegen bei. Die musste ich auch gleich wechseln, da die vormontierten gefühlsmäßig nicht vorhanden waren und keinen Halt im Ohr fanden. Leider sitzen sie auch mit den größeren Stöpseln nicht wirklich sicher in den Ohren, Spazieren ist kein Problem, aber Sport ist mit ihnen nicht möglich, dazu sind die Hartplastikköpfe der In-Ears zu groß und gehen nicht tief genug ins Ohr rein.In der App gibt es einen Equalizer mit 5 vorgegebenen Einstellungen (Jazz, Vocal, Studio, Club, Bass) und der Möglichkeit weitere eigene Vorlieben einzustellen und abzuspeichern. Allerdings höre ich nur geringe Unterschiede zwischen den Einstellungen. Des Weiteren lassen sich die Geräuschunterdrückung, Ambient Aware und TalkThru einstellen (geht auch über den linken Kopfhörer), die Sprache der Sprachansagen einstellen, die Kopfhörer suchen und VoiceAware (wie stark man die eigene Stimme während Telefonaten hört) einstellen. Der Einstellmöglichkeiten sind also viele.Nun zum Wichtigsten, dem Klang und der ist gut, der Stereowechsel zwischen beiden Hörern funktioniert erstklassig und Mitten, Höhen und Bass sind alle da und sehr ausgewogen. Aber, der Genuss, dass man die Augen schließen und in die Musik eintauchen möchte, der will einfach nicht aufkommen. Bei Lieblingsmusik, wo ich bei gewissen Stellen auf den Wow-Effekt warte, bleibt dieser aus.Die In-Ears sind gute Mittelklasse mit einem deutlichen Bass, einem gut arbeitenden Noise-Cancelling, einer sehr guten und funktionierenden App, die viele Einstellungsmöglichkeiten bietet, leider nicht bombenfest sitzenden Ohrhörern und einem angenehm kleinen Ladecase mit Akkuanzeige (3 Striche).",Reviewed in Germany 🇩🇪 on 27 October 2022,NULL,4.0 out of 5 stars,electronics
137,"Die ""JBL Tune Flex TWS – wasserdichte, True-Wireless In-Ear-Kopfhörer mit Noise-Cancelling in Schwarz – Mit bis zu 32 h Musikwiedergabe"" kommen in einer relativ großen Pappschachtel. Darin die Kopfhörer in ihrer Ladebox, drei Ohr-Nupsis in einer Plastikbox sowie ein 20 cm langes, oranges Micro-USB Ladekabel. Eine mehrsprachige Anleitung liegt bei.Die Installation ging erstaunlich einfach: Mein Smartphone hat die JBL-Kopfhörer sofort als solche erkannt, obwohl ich keine derartige App geladen hatte. Das habe ich später nachgeholt, die Kopfhörer funktionieren auch ohne App.Das Aufziehen der Ohr-Nupsis ist etwas fieselig geraten, aber das ist normalerweise auch nur eine einmalige Aktion. Störend ist, dass die unterschiedlichen Größen nur schwer auseinanderzuhalten sind. Außerdem löst man während des Aufziehens alles Mögliche über das Touchfeld der Kopfhörer aus. Letzteres nervt auch beim Entnehmen der Ohrstöpsel aus der Ladebox: Das geht eigentlich gar nicht, ohne das Touchfeld zu berühren.Der Sound ist schon gut, insbesondere beim Bass spürt man den Unterschied zu Billiggeräten. Beim Stereo-Test wurde mir fast schwindelig. Anfangs war die Lautstärke eher mau, möglicherweise hat ein zwischenzeitlich durchgeführter Firmware-Update dies korrigiert.Der Sitz hingegen ist nicht optimal, beim Outdoor-Sport kann ich mir diese Kopfhörer nicht vorstellen.Über das linke Touchfeld kann man die Modi ""Ambient Aware"" und ""Noise Cancelling"" einstellen, über Doppelklick zusätzlich ein ""TalkThru"". Bei diesen Modi habe ich keine umwerfenden Ergebnisse bemerkt. Wenn man das rechte Touchfeld gedrückt hält, wird der Google Assistant (anscheinend kann man auch einen JBL-eigenen Assistenten verwenden, das habe ich nicht getestet) aktiviert; allzuviel Nutzen sehe ich für mich nicht in dieser Funktion.Alles in allem sehr guter Sound, aber Schwächen in Sitz und Handling.",Reviewed in Germany 🇩🇪 on 13 November 2022,NULL,4.0 out of 5 stars,electronics
138,"Faciles de usar porque otros auriculares de una marca muy conocida eran una pesadilla para configurarlos, ya que te tenias que bajar su app, configurarlos en la app ... por ejemplo, activar el mopdo de cancelacion de ruido solo lo podias hacer en la app, y al final acabas cansado de tener que andar usando otra app ademas de las normales de musica/video...Estos llevo usando 2 semanas para salir con la bici y a correr y estoy encantado, porque se ajustan perfectamente y no se mueven nada de nada.En la bici los uso por el campo y la montaña, no en carretera. Lo digo antes de que salga la policia de las redes sociales aqui a decirme que no esta permitido usar auriculares en la bici.Faciles de emparejar, mas faciles aun de usar y con buena calidad de sonido, tanto para musica como para llamadas.La bateria me ha durado algo mas de 6  horas escuchando musica, y luego una vez los guardas en la funda se recargan, lo cual puedes hacer varias veces antes de necesitar cargar la funda, con lo que perfectamente te puedes llevar los auriculares sin necesidad de cargador para una escapada de fin de semana.Ademas, yo solo suelo llevar solo uno de los auriculares, con lo que me dura 6 horas, me paso al otro... y asi duplicas el tiempo de uso.Son impermeables con lo que no pasa nada si se mojan con algo de agua o sudor.",Reviewed in Spain 🇪🇸 on 1 June 2023,NULL,5.0 out of 5 stars,electronics
139,"Ich habe diese Kopfhörer nun einginge Zeit testen können und kann gleich vorab sagen ich finde sie absolut Spitze, wobei ich vlt. ein Verbesserungsvorschlag hätte.Fangen wir mit den Versand und der Übersicht ab, der Versand erfolgte schnell und sicher. Im Paket sind die Kopfhörer, Eine Lade Case, ein USB-C Ladekabel, verschiedene Silikonaufsätze und natürlich ein Handbuch enthalten. Ebenfalls gibt es hier eine zusätzliche App welche im Google Store runtergeladen werden kann.die Qualität, ist hier tatsächlich Hervorragend. Die Kopfhörer und jegliches Zubehör sind Sauber verarbeitet und wirken an sich robust. Ich habe die Kopfhörer und die Lade Case auf Herz und Nieren geprüft und bin angenehm überrascht. Bei der Wasserdichtigkeit hingegen habe ich nur einen Spritzwassertest gemacht und sie hielten alles aus, was ich mir ausdenken konnte bzw. was in normalen Gebrauch passieren kann.die Handhabung, hier kommt ganz besonders die zusätzliche App ins Spiel. Durch die App kann ich verschiedene Einstellungen wie z.B. Ambient Aware, TalkThru, Geräuschunterdrückung, Equalizer, Gestensteuerung usw. einstellen. Der Sound hierbei ist absolute Spitze, sowie die Mikrofon Qualität beim Telefonieren, ebenfalls ist auch der Tragekomfort durch die verschiedenen Aufsätze fast perfekt.Am Anfang hat mich etwas die Touchsteuerung gestört. Diese war für mich einfach zu sensibel. Wann immer ich die Kopfhörer aus den Ohr getan bzw. wieder reingesteckt hatte, drückte ich unabsichtlich die Touchsteuerung. Jedoch habe ich mich mit der Zeit daran gewöhnt und habe mich daran gewöhnt wo ich die Kopfhörer anfassen muss ohne gleich ein Lied zu pausieren bzw. zu überspringen. Auch die Gestensteuerung war am Anfang etwas schwierig, da die Steuerung je nach Benutzung ändert. Wenn ich beide Kopfhörer benutze Steuere ich die Gesten anders, wie wenn ich nur einen Kopfhörer verwende.Das Alles ist aber Gewöhnungssache, was ich mir nur noch gewünscht hätte wäre ein IR Sensor. Ich habe günstigere Kopfhörer, welche einen solchen Sensor haben wodurch beispielsweise Musik automatisch pausiert wird wenn ich einen Kopfhörer aus den Ohr nehme bzw. automatisch fortgesetzt sobald dieser wieder im Ohr ist. Das ist jedoch nur ein Verbesserungsvorschlag.Ansonsten kommen wir zur Lauf Leistung diese ist absolut ausreichend. Ich kann damit fast den ganzen Tag Musik hören ohne das die Kopfhörer leer sind und das beste die Lade Case hält ebenfalls solange.Fazit, ich bin absolut begeistert von diesen Kopfhörern und kann sie einfach nur empfehlen.",Reviewed in Germany 🇩🇪 on 20 November 2022,NULL,5.0 out of 5 stars,electronics
